학수번호,교과목이름,학점,이수구분,학년,학기,설강학과,교과목개요,교육과정학과코드
GEN9101,K-POP비즈니스의세계,3,교양선택,1,1,ERICA 대학,"케이팝 산업의 폭넓은 이해를 통해 글로벌 엔터테인먼트 산업에 대한 통찰력을 획득할 수 있도록 하기 위한 강의입니다. 
한류 현상과 케이팝 산업의 복잡한 구조를 쉽고 폭넓게 이해할 수 있도록 하고 케이팝의 성공 요소와 동향을 분석하여, 학생들이 산업 내에서 미래를 예측하고 대응할 수 있는 능력을 강화하고자 합니다. 또한, 전략적 마케팅과 아티스트 관리 전략 등 산업에서 중요한 역할을 하는 주제를 다루며, 아티스트 인큐베이팅 시스템을 직접 경험할 수 있도록 실습 트레이닝과 실무 지식을 함양하도록 특강을 진행합니다. ",
GEN9191,K-POP한국어,3,교양선택,1,1,ERICA 대학,"본 강좌는 K-POP을 통해 듣기∙말하기∙쓰기 능력을 향상시킬 뿐만 아니라, 한국문화까지 접하고 이해하는 것을 목적으로 한다. 살아있는 언어로 이루어진 K-POP의 가사를 이해하기 위해서는 오늘날의 한국 문화에 대한 이해가 선행되어야 한다. K-POP을 듣고 부르며 한국 문화의 토대 위에서 살아 숨 쉬는 한국어를 접할 수 있다.",
GEN9255,ResidentialCollege리더십특강,3,교양선택,1,1,ERICA 대학,"- 여러 분야에서 훌륭한 리더십으로 학계, 산업계를 이끌어가고 있는 전문가로부터 그들의 지식과 경험을 소개함으로써 학생들의 리더십 향상에 기여함.
- 최근 사회에서 요구되는 리더십과 관련된 핵심 개념과 노하우를 제공함.
- 골프를 통해 학생 개개인의 피지컬 트레이닝과 스포츠 역량 개발을 통해 육체적, 정신적인 건강을 증진시키며, 다양한 커뮤니케이션 및 관계형성의 중요성을 학습 함.
- 학생들의 리더십 함양 및 전문 지식을 제공하여 미래의 리더로서 필요한 능력 향상을 목표로 함.",
GEN9253,SDGs와ESG로보는지역사회,3,교양선택,1,1,ERICA 대학,"2015년 UN에서 발표한 지속가능발전목표 SDGs와 글로벌 경영 트랜드인 ESG를 이해하고, 그 관점에서 지역사회(안산시)의 현안을 살펴본다.

*지속가능발전목표(SDGs)는 '지속가능한 지구의 발전'을 위한 국제적인 약속으로 '지속가능한 경제성장, 포용적 사회 및 기후환경위기 극복'을 추구함으로써 현재 세대는 물론 미래 세대가 보다 나은 삶을 누실 수 있도록  하고자 함.
* ESG는 지속가능한 지구를 위해 기업이 비재무적인 요소인 Environment(환경), Social(사회), Governance(지배구조) 요소를 함께 고려해야 함을 강조하고 있으며, 전 세계적으로 기업간, 기업내 ESG의 중요성이 높아지고 있음. ",
GEN9034,TED_Talks_영어,3,교양선택,1,1,ERICA 대학,"TED Talks can help students make connections, develop their critical thinking, and gain global perspectives on various topics. The talks serve as a launching point for engaging in rich discourse and debate, as well as for students to deliver their own short 3-minute TED-style talks, applying techniques learned throughout the course.

The TED Talks will be interesting and stimulating for students, assisting in the development of their ideas and providing the language skills needed to express themselves effectively. TED is a nonprofit organization that stands for Technology, Entertainment, and Design. TED Talks are videos from influential global thinkers presenting at TED conferences. They offer a wide variety of informative, educational, and inspiring talks on new ideas, covering topics from science to business to global issues. TED Talks are 18 minutes or less and are relevant to a broad international audience.
",
GEN9220,가상확장현실의이해,3,교양선택,1,1,ERICA 대학,"디지털시대와 메타버스 시대의 개념을 파악하고 가상현실, 증강현실, 혼합현실, 확장현실의 개념을 익힌다. 다양한 사례를 바탕으로 개념 파악을 쉽게 할 수 있도록 진행하며, 언택트 시대 이슈로 인해 주목되고 있는 메타버스의 개념, 홀로그램, 사람과의 상호작용을 체득한다. 또한 요즘 주목되고 있는 가상현실보다 진보된 개념인 메타버스 체험을 통해서 학습한 내용을 확립해 나간다.",
GEN9103,가치관과정의,3,교양선택,1,1,ERICA 대학,"가치관과 정의 문제는 현재 동, 서양의 학문 분류상 철학의 주제로 주요 다뤄진다. 이에 학생들은 철학에 대한 기본 정의를 배운 다음, 고대부터 지금까지 인간 사회에서 널리 수용된 여러 가치관들에는 어떤 것이 있는지 공부한다. 학기 초반에는 서양 고대의 도시국가인 ‘폴리스 안에서의 인간’이라는 공동체 중심적 가치관부터 중세 시대의 신-중심적 가치관, 근대의 개인주의-민주주의 가치관, 자본주의적 세속사회와 오늘날의 후기-세속사회의 가치관과 한 가지 대안적 삶으로서의 예술적-미학적 삶이 무엇인지 배우고, 이와 더불어 동아시아에서 주로 형성된 유교적 인(仁)과 도가적 도(道)의 가치관 및 불교의 공(空)의 가치관이 무엇인지 습득한다. 학기 후반에는 이런 다양한 가치관들을 기반으로 삼아 형성된 윤리적-사회적 정의관들에 대해 공부한다. 공리주의, 자유주의, 의무주의, 공동체주의, 사회주의 정의관 등을 배운다. 마지막으로 이런 가치관과 정의론에 대한 이해를 기반으로 삼아 오늘날의 4차 산업혁명시대를 살아가는 바람직한 태도에 대해서도 간략하게 반성해본다.",
GEN9219,감성품은로봇이야기,3,교양선택,1,1,ERICA 대학,"본 교과목은 지능형로봇 마이크로(초급)과정을 이수할 수 있는 과목으로  4차 산업시대의 로봇분야를 이해하고 활용하는 교과목으로 설계되었다.
로봇을 이해하고 활용하는데 있어서 인문학적 사고와 감성을 함양할 수 있는 수업으로 기술과 예술의 융합교과이다.
사회 문제(비대면, 기후변화, 1인 가구 등)와 시대 키워드(로봇, 4차 산업혁명, IoT, AI) 등 실생활과 밀접한 분야의 문제를 탐색하며, 공감과 소통을 기반으로 한 디자인씽킹의 프로세스를 이해하며 다양한 사례를 통한 공학과 감성의 로봇이야기를 접해보도록 한다.
",
GEN9248,건강관리를위한식이조절과운동,3,교양선택,1,1,ERICA 대학,"지난 5년 동안 우리나라 비만 인구비율은 해마다 3%씩 증가하여 이제는 성인 서너 사람 중에 한 사람은 비만이 되었고, 코로나19 이후 과체중 및 비만 학생 비율은 급속히 더 늘어나고 있다. 특히, 20대 여성 고혈압은 61.8% 증가했으며 20대 남성 고혈압은 40.5% 상승한 것으로 나타나 식이조절과 운동의 필요성이 제기되고 건강관리가 중요한 사회적 이슈가 되고 있다.
본 수업은 SDGs의 17개 목표 중‘건강과 웰빙’의 건강한 삶과 웰빙의 장려 차원에서 건강관리를 주 목적으로 진행되는 교양수업이다. 구체적으로 과체중 및 저체중 학생을 대상으로 건강한 신체를 유지하기 위한 방법을 모색하고 올바른 식이조절과 운동방법을 통해 대학생의 삶의 질을 높일 수 있을 것을 기대한다. ",
GEN9105,고급영어작문,3,교양선택,1,1,ERICA 대학,본 강의는 학생들에게 실무 그리고 학문 분야와 관련된 체계적인 영어 쓰기 능력을 갖추고 향상시키는 데 도움을 준다. ,
GEN1082,고급영어회화,3,교양선택,1,1,ERICA 대학,본 강좌는 고급단계의 회화 중심 과정으로 원어민 교수와 함께 보다 전문적이고 다양한 분야에 대한 그룹 프로젝트 및 토론을 통하여 학생들의 영어에 대한 유창성 및 정확성을 증진시키며 궁극적으로는 정보화 시대에 적극적으로 참여할 수 있는 언어 능력을 함양시키는 것을 그 목표로 한다.,
GEN3064,고급컴퓨터활용,3,교양선택,1,1,ERICA 대학,사회 진출을 앞두고 있는 학생들에게 직장에서 실질적인 컴퓨터 활용 능력은 필수적이라 할 수 있다. 본 교과목에서는 재정 및 회계업무에 필수적인 스프레트시트 작성에 필요한 고급 기법을 습득하기 위한 수업이다. 기본적인 컴퓨터 활용에 충분히 훈련된 학생들에게 보다 강력하고 실질적으로 컴퓨터를 이용한 활용법을 연습하게 함으로써 탁월한 경쟁력을 지닌 상태로 사회에 진출할 수 있도록 도움을 주는 수업이 될 것이다.,
CUL5066,고전음악의이해,3,교양선택,1,1,ERICA 대학,"교양, 인문학적 맥락에서 클래식 음악의 다양한 관심사를 여덟 가지 주제(자연, 종교, 사랑, 사회, 죽음, 철학, 민족, 지성)와 연계하여 살펴보는 수업으로 인간 삶의 경험과 사고가 음악에 창의적으로 표현되는 방식을 이해한다. 매주 수업은 고전 음악을 주제별로 접근하면서 동시에 역사와 사회, 문화, 예술적 관점으로 검토하여 음악을 폭넓게 탐구하고 분석, 해석하는 방식으로 진행한다. ",
GEN9239,공공언어와미디어리터러시,3,교양선택,1,1,ERICA 대학,"본 교과목은 생산자와 수용자의 관점에서 공공언어를 입체적으로 파악하고, 변화하는 정보화 시대의 추세에 맞추어 대학생들의 미디어 리터러시 능력을 향상시키는 데 목표를 둔다. 본 교과는 교정적 차원의 전략 교육을 통해 올바른 소통 방식의 활성화와 공동체성 확립, 질 높은 언어생활을 이끌어 낼 수 있도록 한다. 수업을 통해 공공언어가 갖추어야 하는 요건을 인지하고, 미디어를 통한 다양한 형태의 메시지를 능동적으로 분석하고 비판적으로 이해하며, 정보를 적절하게 활용하고 바람직한 콘텐츠를 생산할 수 있는 역량을 함양한다.
",
GEN9258,과거로미래를보다:우리가달에가는방법,3,교양선택,1,1,ERICA 대학,"본 강의는 공학, 물리학, 역사의 측면에서 달 탐사에 초점을 맞춘 우주개발과 관련된 내용을 배우는 강의로, 과거 미국의 아폴로 우주선 프로젝트를 중심으로 하여 우주공학의 기술적 도전과 물리적 원리, 그리고 이에 수반된 역사적 의의를 다룬다. 이 강의의 주요 목표는 학생들이 아폴로 우주선을 통해 우주개발의 역사적 경과, 기술적 도전, 그리고 이로 인한 과학적 성취를 깊이 있게 이해하는 데 있다. 특히 본 강의는 다양한 공학과 물리학의 주제를 포함하며, 우주개발의 과거부터 현재까지의 동향을 살펴보고, 미래의 우주 개발에 대한 통찰력을 가지는 것을 목표로 한다. 주요 주제로는 우주개발의 역사와 동기로, 우주 개발의 원천과 과거 프로젝트의 성과 및 도전적인 과제에 대한 이해를 다룬다. 또한 아폴로 우주선의 기술적 특징과 설계에 대한 내용으로, 주요 기술적 특징과 과학적 목표, 그리고 이에 수반된 설계 및 개발의 원리를 살펴본다. 마지막으로 아폴로 우주선의 발사와 달 착륙에 관한 것을 구체적으로 학습하여, 발사 과정과 달로의 도전적인 착륙, 그리고 달 표면 착륙의 의미와 과학적 성과를 다룹니다. 더불어 현대 우주개발의 동향과 미래 전망에 대해 다루어, 현대 연구 및 개발 동향과 미래의 우주 탐사 및 개발 방향에 대한 전망을 살펴본다.",
GEN4091,과학기술의철학적이해,3,교양선택,1,1,ERICA 대학,"1. 본 교과목은 과학기술에 대한 철학적 성찰을 통해 기술사회에 적합한 새로운 시민교육을 지향한다.
2. 본 교과목에서는 과학기술에 대한 지식의 확인을 넘어서, 역사와 삶이 과학기술과 어떻게 상호침투해 있는지 고찰한다.
3. 본 교과목에서는 궁극적으로 과학과 사회, 진리와 문화, 객체와 주체, 인간과 비인간이라는 이분법을 어떻게 다루어야 할지 검토한다.",
GEN9235,과학이묻고인문학이답하다,3,교양선택,1,1,ERICA 대학,"이 과목은 과학과 인문학, 두 영역의 전문가 사이에서 전개되는 생생한 대화 형식을 통해 본래 하나였던 과학과 인문학 사이의 적극적인 만남과 소통을 유도한다. 
이 수업은 자연과학도가 가지게 될 가장 근본적인 질문들, 그리고 인문학도가 그와 함께 나누게 될 역시 근본적인 질문들을 교환하는 형식을 통해 수강생의 세계관과 사고의 깊이에 개입한다. 
  이 수업은 두 사람의 교수자(공학자와 인문학자) 사이에서 이루어지는 대담 형식을 기본으로 한다.
  매주 제시되는 주제들은 과학이 인문학에게, 그리고 인문학이 과학에게 제시하는 질문과 이에 대한 대답의 대화 형태로 전개되며, 수강생들의 적극적인 반응 및 간접적인 참여를 동시에 유도하는 방식을 취한다. 
  이를 통해 우리 세계가 직면한 문제들을 해결함에 있어 과학도와 인문학도 모두 총체적인 시야를 확보하도록 유도한다. 또한 과학기술적 실용성을 추구하는 방향과 인간 정체성 및 가치관에 관한 근본적인 질문 사이의 괴리를 메워, 다가오는 미래의 위기를 극복하고 해결해 나갈 균형 잡힌 전문가와 사회인을 양성하는데 기여하도록 한다. ",
GEN9107,관계의기술,3,교양선택,1,1,ERICA 대학,"""한 사람은 하나의 우주이다. 하나의 우주가 다른 우주를 완전히 이해하는 것은 어렵다. 뿌리부터 다른 우리는 같은 종(種)이라 해도 다른 존재이다. 타인은 늘 어렵지만, 타인과 좋은 관계를 유지하기 위해서는 역설적이게도 자신에 대한 이해가 선행되어야 한다. 대인 커뮤니케이션은 인간 관계에 다양한 현상에서 일정한 규칙을 발견하고 이론으로 제시하고 있다. 100%의 원칙은 아니지만 이러한 이론을 통해 대략적으로 인간 관계를 이해하고, 앞으로의 방향을 예측할 수 있다.
이 과목은 딱 맞는 옷을 입은 것처럼 스스로 편안함을 느낄 수 있는 인간 관계의 상태를 찾아가는 탐구이다. 모든 사람들이 적극적이고 폭 넒은 인간 관계를 맺을 수 없고, 그럴 필요도 없다. 인간 관계에서 탐지되는 다양한 변수를 이해하고 이러한 변수들이 작용해 나가는 일정한 규칙들을 발견한다면 한결 편안한 관계맺기가 가능할 것이다.""																				
",
CUL3019,교양골프,3,교양선택,1,1,ERICA 대학,"생활속의 스포츠로 자리매김하고 있는 골프는 누구나 즐길 수 있으며, 과학적이고 체계적으로 골프 전반에 대한 기초 이론 및 실습을 익히고 생활스포츠로 즐길 수 있는 제반기술을 함양하는데 교육목표를 두고 있다.",
CUL4081,교양구급법,3,교양선택,1,1,ERICA 대학,"응급처치의 목적 및 필요성, 응급상황시 행동요령, 심폐소생술, 자동심장충격기, 이물질에 의한 기도폐쇄, 상처, 드레싱과 붕대, 중독, 고온과 저온에 의한 신체손상 등 일상생활에서 발생 할 수 있는 응급상황에 대해 대처 할 수 있는 방법에 대해 알아본다.",
CUL3016,교양댄스스포츠,3,교양선택,1,1,ERICA 대학,"댄스스포츠는 본래 민속무용, 궁중무용, 올드 타임 댄스, 볼룸 댄스라는 단어가 변화되어 사용된 것이고, 중세의 사교를 목적으로 한 댄스가 성행하게 되면서부터 그 실체와 내용이 현재와 같은 형태로 규정된 예술체계를 말합니다.  댄스스포츠 수업을 통해 예의와 질서로 이루어진 도덕적 가치를 배울 수 있으며, 새로운 파트너와 함께 호흡해야하기 때문에 대인관계능력 또한 기를 수 있습니다. 댄스스포츠를 통해 활발한 신체활동과 미적표현의 감각을 체험하며 이로 인해 신체적, 정신적인 건강과 함께 풍부한 예술성을 습득하고 특히, 음악에 맞춰 댄스스포츠를 수행함으로써, 자신의 감정을 신체로 표현하는 방법을 배울 수 있습니다. ",
CUL5036,교양배드민턴,3,교양선택,1,1,ERICA 대학,"
 배드민턴은 네트를 가운데 두고 신체적 접촉 없이 행하는 스포츠 종목으로서 신사적인 인간성 함양과 언제 어디서나 누구나 즐길수 있는 스포츠다.																				
",
GEN9108,교양스페인어,3,교양선택,1,1,ERICA 대학,"스페인어는 UN의 5대 공용어이자 세계 25개국 4억 이상의 인구가 사용하는 주요 언어입니다. 최근 한국과 중남미 국가들 사이의 교역이 크게 증가하면서 스페인어의 중요성이 커지고 있습니다. 미국은 히스패닉 인구(4천만)가 흑인 인구를 앞지르면서 부동의 제1외국어가 되었습니다. 이처럼 세계화의 흐름 속에 스페인어의 영향력과 중요성은 문화적으로나 정치경제적으로 높아지고 있습니다. ˂교양 스페인어˃ 강의는 처음 스페인어를 접하는 수강생들에게 스페인어의 기초 문법 및 기초 회화를 충실히 학습시킴으로써, 지속적 학습에 대한 자신감을 불어넣고자 합니다. 또한, 생활 속에서 직접 쓸 수있는 회화를 중점적으로 익힙니다. 학습 과정에서 재미있고 다양한 영상자료를 시청하고 스페인어 노래 등을 배움으로써, 스페인어권 문화를 체험하고 이해하는 기회를 갖고 스페인어 학습에 대한 동기부여를 높일 것입니다. 무엇보다도 수강생들이 즐거운 마음으로 새로운 언어와 문화를 접하는 시간이 될 것입니다.",
GEN9166,교양심화프랑스어,3,교양선택,1,1,ERICA 대학,"이 회화 과정은 이미 프랑스어에 대한 약간의 경험이 있고 프랑스어에 대한 기본 지식을 습득했지만 아직 프랑스어 사용에 완전히 익숙하지 않은 학생들을 위한 과정입니다. 목표는 이 입문 과정을 통해 프랑스어 학습 여정을 계속 이어나가는 것입니다.

목표는 모든 기술(주로 구두 표현과 이해력)을 연습하고 의사소통 능력을 향상시키는 것입니다. 교육 방식은 서면 및 오디오/비디오 문서를 기반으로 한 활동으로 구성됩니다. 학생들은 사회 생활의 다양한 분야에서 더 잘 이해하고 이해받을 수 있도록 말하기 능력을 향상시킬 수 있습니다.

이 수업은 두 언어의 문장 구조가 비슷하기 때문에 프랑스어 문법에 대한 이해를 돕기 위해 영어로 진행됩니다.

학습 참여도(비율은 미정) = 수업 중 참여도(읽기, 교수의 질문에 답하기, 적극적으로 듣고 참여하기, 질문하기). 숙제(채점되지 않지만)도 학습 참여도에 반영됩니다(완료 여부 확인).",
GEN9210,교양알렉산더테크닉과자세건강,3,교양선택,1,1,ERICA 대학,"인간의 몸은 스스로를 치유하는 놀라운 능력을 지니고 있기에 올바른 사용을 통해 긴장과 통증으로부터 자유로워질 수 있지만 반대로 잘못된 몸의 사용은 긴장과 통증을 유발시킨다. 알렉산더 테크닉은 이러한 스트레스나 피로의 원인이 되는 불필요하고 비능률적인 몸의 습관, 자세, 고정관념 등을 스스로 인식할 수 있도록 도움을 제공함으로써 몸의 자세나 움직임 등을 향상시켜 나갈 수 있도록 하는 재교육이다. 
알렉산더 테크닉은 F.M.알렉산더에 의해 만들어진 이후 130년간 미국과 유럽 등에서 널리 활용되고 있으며, 많은 사례와 연구를 통해 각종 통증과 만성질환 치료, 인지기능과 고유수용감각(운동감각) 향상 등의 효과를 보이는 것으로 알려졌다. 또한 예일대, 줄리어드음대, NYU, 버클리음대, 영국왕립연극원, 영국왕립음악학교 등 세계적 예술학교에서 정규과목으로 채택하고 있는 훈련법으로, 일반인들의 삶의 질뿐만 아니라 배우, 음악인, 무용가, 운동선수 등 전문인들의 실력 향상에도 기여하고 있다.",
GEN9016,교양요가및필라테스,3,교양선택,1,1,ERICA 대학,"요가는 마음을 조절해서 마음의 움직임을 억제하여 인간 본래의 고요한 마음으로 돌아가는 상태라고 한다. 마음. 몸. 정신의 융화와 경험의 방법으로 신체적, 정신적, 영적 건강과 안녕을 뜻한다.요가를 통해 몸의 균형과 근육의 인대 탄력, 뇌파의 안정, 심장과 폐기능 강화, 척추 교정과 노화 예방, 만성 피로 및 스트레스 이완, 유연성와 근역을 향상 시킬 뿐만 아니라, 감정의 기복 및 불안 감소, 통제력과 조절 능력, 집중력과 기억력 증진, 심신의 균형과 발전을 극대화 시키는 효과를 가져다 줄 것이다.",
GEN9109,교양일본어,3,교양선택,1,1,ERICA 대학,"일본어의 입문과정으로 일본어의 문자인 히라가나, 가타카나를 시작으로 발음, 기본문형, 기본어휘를 중심으로 강의하며 일본어회화, 일본어 강독을 위한 기초문법을 익히는 것을 이 강의의 목표로 합니다. 나아가 일상생활에서 접하게 되는 일본어 표현과 문화적 요소에 관하여 학습함으로써 일본을 바라보는 균형 잡힌 시각을 제공합니다.",
CUL5031,교양축구,3,교양선택,1,1,ERICA 대학,"본 교과목은 매주 필드에서 직접 축구를 배우며 신체적 능력과 축구 기술에 대한 이해도를 높이고, 축구에 대한 이론과 실기를 명확하게 이해하여 전문 지도자로서의 요건을 함양하는데 있다.",
GEN9110,교양크로스컨트리,3,교양선택,1,1,ERICA 대학,크로스 컨트리는 근대5종 경기의 하나로 야외에서 자연환경을 그대로 활용하여 달리는 경기를 통칭하는 표현으로 일컬어 진다.,
CUL2015,교양타악실기,3,교양선택,1,1,ERICA 대학,"1.한국 전통 음악에 활용되는 다양한 장단의 패턴을 파악하고 특징을 이해하며 장단을 익힌다.
2.호흡을 동반한 신체 움직임으로 전통 악기인 장구 장단을 연주하는 바른 자세를 터득하며 우리 전통 장단에 담긴 흥과 멋을 음미할 수 있는 시간을 갖는다.",
GEN9111,교양태권도,3,교양선택,1,1,ERICA 대학,"  본 강의는 대한민국 국기인 태권도의 발전과정을 배우고, 신체의 움직임뿐만 아니라 무도의 본질을 이해함으로써 태권도를 통한 심·신 수련의 효과를 제공한다.
  학생들은 본 강의에서 태권도의 기본동작, 품새, 겨루기를 배워 이를 탐구함으로서 움직임에 대한 원리를 과학적이고 체계적으로 익힐 수 있으며, 태권도의 실전 활용가치까지 교수하는 것이 범위에 포함 된다.",
GEN9017,교양태권도및호신술,3,교양선택,1,1,ERICA 대학," 수업과정은 20년 이상의 무술수련과 실전의 경험을 바탕으로 학생들을 위하여 태권도(실전 타격술) 및 호신술(실전 유술- 컴벳주짓수) 기술을 운동역학적으로 이해하고 적응시키는데 있으며, 호신술의 완성을 위하여 신체운동과 과학적 트레이닝 방법으로 체력을 완성함에 있다.
 부연하면, 누구나 태권도 및 호신술 수업 후, 강한 체력트레이닝 방법을 이해하고, 유사시 효율적으로 자기 자신을 방어 할 수 있도록 한다.
",
CUL5034,교양테니스,3,교양선택,1,1,ERICA 대학, 본 강의는 생활체육으로써 널리 자리 잡고 있는 테니스에 대해 더 정확한 자세와 경기 방법 그리고 예절과 실전에 필요한 전술 등을 교수하여 바람직한 여가선용의 활용과 건강한 삶의 밑거름이 되고자 하는데 그 의의가 있다. 또한 실기수업 위주로 레벨테스트를 통한 수준별 수업으로 그룹별 목표를 정한 뒤 꾸준한 레슨과 연습으로 테니스의 기초실력 배양을 기대할 수 있다. ,
GEN9112,교양프랑스어,3,교양선택,1,1,ERICA 대학,"이 입문반은 프랑스어를 전공하지 않았고 프랑스어를 배운 적이 없거나 처음부터 다시 시작하여 지식과 기술을 새로 익히고 싶은 완전 초보자를 위해 마련되었습니다. 프랑스어 회화에 익숙해지는 첫 번째 단계가 될 것입니다.  

이 수업의 목표는 제 2 외국어로서 프랑스어로 기본적인 의사 소통 능력을 개발하여 나중에 회화 능력을 향상시킬 수있는 강력한 기반을 구축하는 것입니다. 이 수업을 통해 학생들은 일상 생활과 직접 관련된 텍스트를 사용하여 문화적 맥락에서 언어를 경험하는 데 중점을 두기 때문에 프랑스 문화에 대한 지식을 넓힐 수 있습니다.

이 수업은 두 언어의 문장 구조가 비슷하기 때문에 프랑스어 문법에 대한 이해를 돕기 위해 영어로 진행됩니다.

학습 참여도(비율은 미정) = 수업 중 참여도(읽기, 교수의 질문에 대한 답변, 적극적인 경청 및 참여, 질문하기). 숙제(채점되지 않지만)도 학습 참여도에 반영됩니다(완료 여부 확인).",
GEN9113,교양피트니스트레이닝,3,교양선택,1,1,ERICA 대학," 2024학년도 체력트레이닝 즉, 피트니스트레이닝 수업의 개요는 웨이트 트레이닝과 수플레스 트레이닝에 대한 이론적 배경 및 정의와 웨이트 트레이닝 장비와 수플레스 장비를 이용한 트레이닝을 통하여 기초체력 및 전문체력 육성에 중점을 두어 계획적인 강화훈련을 통하여 운동능력(체력; 행동+방위)을 향상시키고자 한다.
 육체적, 정신적 건강을 통하여 대학 생활과 졸업후 취업에 건강과 자신감을 가지고 미래에 도전하며 창조로운 활동에 도움을 주고자 한다.
",
GEN9182,국제분쟁과미디어,3,교양선택,1,1,ERICA 대학,"이 수업은 전쟁의 상처에 대한 고찰이다. 
전쟁이란 무엇인가? 인간은 왜 전쟁을 하는가? 어떻게 하면 전쟁의 상처를 최소화할 수 있는가? 이런 질문들에 대한 답을 찾아가는 동안 학생들이 분쟁을 국제정치라는 큰 틀 속에서 이해할 수 있게 하고, 더불어 평화와 공존의 세상을 만들기 위해 자신이 할 수 있는 일에 대해 생각해 보는 기회를 제공하고자 한다. 
국제분쟁 전문 다큐멘터리PD로 세계의 주요 분쟁을 취재한 나의 개인적 경험을 소개함으로써 학생들이 국제분쟁과 전쟁저널리스트들의 활동을 간접 체험할 수 있는 기회를 제공하고자 한다. 
",
CLU1096,그로스해킹을적용한디지털마케팅(클러스터),3,교양선택,1,1,ERICA 대학," 스타트업 생태계에서 ‘그로스 해킹’이라는 단어가 유행하고 있다. 전통적인 마케팅이 브랜드 가치와 같은 무형 자산을 만드는 데 우선 순위를 두었다면, 그로스 해킹은 사용자의 행동 패턴을 데이터로 추출하고 수집된 데이터를 분석한 후 회사가 고객에게 주려고 하는 가장 중요하고 근본적인 가치를 찾아내 수치화하고 그것을 상승시키는 데 초점을 두는 것이다. 데이터를 기반으로 비용 효율적인 의사결정을 내리고 위험요소를 최소화해 성장을 이루는 것을 목표로 한다는 점에서 많은 스타트업이 시도하고 있는 마케팅 기법이기도 하다. 
 그로스 해킹의 역사가 길지 않기에 구체적인 정의가 확립된 것은 아니지만, 일반적으로 ‘성장을 위한 데이터 기반 문제해결 방법론’, ‘전체 개발 과정에 걸쳐 마케팅 아이디어를 제품에 녹여내는 최적화 전략’, ‘정량적 데이터와 정성적 데이터를 기반으로 고객의 반응을 확인하고 제품 및 서비스를 수정해 제품과 시장의 궁합(Product-Market Fit)을 높이는 것’ 등으로 정의할 수 있다. 이러한 데이터 기반의 기법은 경영학의 대가 피터 드러커가 한 말로 알려진 ‘측정할 수 없으면 관리할 수 없고, 관리할 수 없으면 개선할 수 없다(If you can’t measure it, you can’t manage it)‘ 와 일맥상통한다고 할 수 있다. 
 이러한 배경에서 그로스 해킹에 대한 근본적인 이해를 확립하고 참여 기업의 실제 데이터를 기반으로 소비자를 이해하는 기회를 제공하려 한다. 실제 사례 경험을 통해 혁신적 마케팅을 위한 개념, 이론, 케이스들을 학습하며, 실제 기업 혹은 정부 기관과 협업을 통해 현장 데이터를 활용하고 결과물을 제시하는데 목표를 둔다. ",
CLU1085,그림으로배우는컴퓨터구조기초(클러스터),3,교양선택,1,1,ERICA 대학,"컴퓨터 언어와 소프트웨어 도구를 최적으로 사용하기 위해서는 컴퓨터 구조에 대한 이해가 필요하다. 
컴퓨터 구조란 명령어 세트, 레지스터와 기능 블록으로 구성된 내부 구조, 메모리와 버스로 구성된 시스템 구조를 포괄적으로 포함한다.
본 과목을 통하여 컴퓨터를 구성하는 CPU, 메모리, 입 출력 장치, 제어 부 등에 대하여 상세히 학습할 수 있다. ",
GEN9167,그림책테라피,3,교양선택,1,1,ERICA 대학,"'그림책 테라피'는 독서 치유의 원리를 이용해서 그림책에 자기 자신의 마음을 비춰보는 실습을 하는 수업입니다. (그림책 테라피에 대한 이론을 배우거나, 특정 지식을 배우는 것이 아니라, 전반적인 삶의 지혜를 다룹니다.) 또한 학우들과의 대화를 통해 다양한 삶의 모습들을 직접적으로 듣고 접하는 체험 수업이기도 합니다. 

수업의 전반적인 흐름은 다음과 같습니다. 
1. 강사가 매주 다른 주제의 그림책을 소개하고, 학생들은 그 그림책에 대한 자신의 생각과 느낌을 나눕니다. 
2. 매주 3~5명씩 조별로 모여, 그 그림책과 관련된 다양한 토론과 활동을 함께 합니다. 
3. 매 수업마다 그 수업을 통해 자신이 새롭게 알게 된 점, 느낀 점 등을 짧게 기록하는 시간을 갖습니다. 

한 마디로 '나는 누구인가?', '어떻게 살아갈 것인가?' 이런 것들에 대해서, 그림책과 학우들과의 대화를 통해 매주 조금씩 더 알아가는 수업이라고 생각하면 됩니다. ",
CLU1041,글로벌리더트레이닝2(클러스터),3,교양선택,1,1,ERICA 대학,"글로벌리더트레이닝2는 학생들이 만나게 될 국제적 경쟁 및 영어 구사의 어려움 등을 극복할 수 있게 하는 훈련 및 교육을 실시하여 글로벌리더로 양성하는 데 그 목적이 있다.

 보다 자율적인 그룹 토론을 통해 보다 더 심화된 훈련과 교육이 실시될 것이다.
",
